@relation tmp
@attribute att0 numeric
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute class {0,1}
@data
0.3389830508474576,0.01694915254237288,0.01694915254237288,0.2542372881355932,0,0,0.97398091934085,0.9713074665797196,0.96,0.9133884466740038,1.0,1.0,1.0,1.0,0
0.43902439024390244,0.1951219512195122,0.0975609756097561,0.04878048780487805,0,0,0.9615384615384616,0.9375,0.9301310043668122,0.9301310043668122,1.0,1.0,1.0,1.0,0
0.4878048780487805,0.12195121951219512,0.0,0.04878048780487805,0,0,0.96,0.9597523219814241,0.94,0.9285714285714286,1.0,1.0,1.0,1.0,0
0.5957446808510638,0.1702127659574468,0.0425531914893617,0.0,0,0,0.9661016949152542,0.9125,0.8880597014925373,0.887468030690537,1.0,1.0,1.0,1.0,0
0.3333333333333333,0.23809523809523808,0.047619047619047616,0.0,0,0,0.95,0.9387755102040817,0.8571428571428571,0.8474228952486802,1.0,1.0,1.0,0.8641304347826086,0
0.25925925925925924,0.37037037037037035,0.1111111111111111,0.07407407407407407,0,0,0.9912280701754386,0.918052738336714,0.9125,0.8877284595300261,1.0,1.0,1.0,0.8461538461538461,0
0.34285714285714286,0.2,0.02857142857142857,0.02857142857142857,0,0,0.9795918367346939,0.9391891891891891,0.9301310043668122,0.8805970149253731,1.0,1.0,1.0,1.0,0
0.5416666666666666,0.041666666666666664,0.0,0.0,0,0,0.948051948051948,0.9132664437012263,0.8474228952486802,0.8256914794876554,1.0,1.0,0.9696969696969697,0.8611111111111112,0
0.4358974358974359,0.1282051282051282,0.02564102564102564,0.02564102564102564,0,0,0.9597523219814241,0.9310344827586207,0.9130434782608695,0.8877284595300261,1.0,1.0,1.0,1.0,0
0.4421052631578947,0.11578947368421053,0.031578947368421054,0.15789473684210525,0,0,0.923728813559322,0.918052738336714,0.918052738336714,0.918052738336714,1.0,1.0,1.0,1.0,0
0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,0,0,0.918052738336714,0.9133884466740038,0.9133884466740038,0.9133884466740038,1.0,1.0,1.0,1.0,0
0.19047619047619047,0.08333333333333333,0.0,0.2857142857142857,0,0,0.918052738336714,0.918052738336714,0.9133884466740038,0.9133884466740038,1.0,1.0,1.0,1.0,0
0.16666666666666666,0.03333333333333333,0.0,0.36666666666666664,0,0,0.918052738336714,0.9133884466740038,0.9133884466740038,0.861139896373057,1.0,1.0,1.0,1.0,0
