@relation tmp
@attribute att0 numeric
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute class {0,1}
@data
0.4,0.0,0.0,0.0,0,0,0.9742818468942698,0.8916967509025271,0.8914855815224819,0.19359534206695778,0.81667576916075,0.8064046579330422,0.10851441847751811,0.10830324909747292,1
0.4,0.0,0.0,0.0,0,0,0.9742818468942698,0.8916967509025271,0.8914855815224819,0.19359534206695778,0.81667576916075,0.8064046579330422,0.10851441847751811,0.10830324909747292,1
0.4,0.0,0.0,0.0,0,0,0.9742818468942698,0.8916967509025271,0.8914855815224819,0.19359534206695778,0.81667576916075,0.8064046579330422,0.10851441847751811,0.10830324909747292,1
0.4,0.0,0.0,0.0,0,0,0.9742818468942698,0.8916967509025271,0.8914855815224819,0.19359534206695778,0.81667576916075,0.8064046579330422,0.10851441847751811,0.10830324909747292,1
0.4,0.0,0.0,0.0,0,0,0.9742818468942698,0.8916967509025271,0.8914855815224819,0.19359534206695778,0.81667576916075,0.8064046579330422,0.10851441847751811,0.10830324909747292,1
0.366412213740458,0.061068702290076333,0.007633587786259542,0.16793893129770993,0,0,1.0,1.0,1.0,1.0,0.81667576916075,0.8064046579330422,0.6643835616438356,0.6643835616438356,1
0.4,0.0,0.0,0.0,0,0,0.9742818468942698,0.8916967509025271,0.8914855815224819,0.19359534206695778,0.81667576916075,0.8064046579330422,0.10851441847751811,0.10830324909747292,1
0.34782608695652173,0.057971014492753624,0.007246376811594203,0.15942028985507245,0,0,1.0,1.0,1.0,1.0,0.81667576916075,0.8064046579330422,0.6643835616438356,0.6643835616438356,1
0.4,0.0,0.0,0.0,0,0,0.9742818468942698,0.8916967509025271,0.8914855815224819,0.19359534206695778,0.81667576916075,0.8064046579330422,0.10851441847751811,0.10830324909747292,1
0.4,0.0,0.0,0.0,0,0,0.9742818468942698,0.8916967509025271,0.8914855815224819,0.19359534206695778,0.81667576916075,0.8064046579330422,0.10851441847751811,0.10830324909747292,1
0.4,0.0,0.0,0.0,0,0,0.9742818468942698,0.8916967509025271,0.8914855815224819,0.19359534206695778,0.81667576916075,0.8064046579330422,0.10851441847751811,0.10830324909747292,1
