@relation tmp
@attribute att0 numeric
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute class {0,1}
@data
0.43478260869565216,0.043478260869565216,0.0,0.08695652173913043,0,0,0.9998975829578042,0.9996994289149383,0.9991111111111111,0.9991111111111111,1.0,1.0,1.0,0.05263157894736842,0
0.3541666666666667,0.14583333333333334,0.0,0.125,0,0,1.0,1.0,1.0,1.0,0.00030057108506161706,5.448848930663397e-05,5.448848930663397e-05,5.448848930663397e-05,1
0.45714285714285713,0.08571428571428572,0.02857142857142857,0.08571428571428572,0,0,1.0,1.0,1.0,1.0,0.00030057108506161706,5.448848930663397e-05,5.448848930663397e-05,5.448848930663397e-05,1
0.45714285714285713,0.08571428571428572,0.02857142857142857,0.08571428571428572,0,0,1.0,1.0,1.0,1.0,0.00030057108506161706,5.448848930663397e-05,5.448848930663397e-05,5.448848930663397e-05,1
0.4375,0.1875,0.0,0.125,0,0,1.0,1.0,1.0,1.0,0.00030057108506161706,0.0,0.0,0.0,1
0.5,0.375,0.0,0.0,0,0,1.0,1.0,1.0,1.0,0.00030057108506161706,0.0,0.0,0.0,1
0.3541666666666667,0.1875,0.0,0.0,0,0,1.0,1.0,1.0,1.0,0.00030057108506161706,5.448848930663397e-05,5.448848930663397e-05,5.448848930663397e-05,1
0.3541666666666667,0.1875,0.0,0.0,0,0,1.0,1.0,1.0,1.0,0.00030057108506161706,5.448848930663397e-05,5.448848930663397e-05,5.448848930663397e-05,1
0.47368421052631576,0.07894736842105263,0.05263157894736842,0.14473684210526316,0,0,1.0,1.0,1.0,1.0,0.006968641114982578,0.006968641114982578,0.006968641114982578,0.006968641114982578,1
0.3684210526315789,0.15789473684210525,0.0,0.3684210526315789,0,0,1.0,1.0,1.0,1.0,0.00030057108506161706,0.00030057108506161706,0.00010241704219582139,0.00010241704219582139,1
0.3684210526315789,0.15789473684210525,0.0,0.3684210526315789,0,0,1.0,1.0,1.0,1.0,0.00030057108506161706,0.00010241704219582139,0.00010241704219582139,5.448848930663397e-05,1
0.47368421052631576,0.07894736842105263,0.05263157894736842,0.14473684210526316,0,0,1.0,1.0,1.0,1.0,0.006968641114982578,0.006968641114982578,0.006968641114982578,0.006968641114982578,1
0.35802469135802467,0.1728395061728395,0.037037037037037035,0.08641975308641975,0,0,1.0,1.0,1.0,1.0,0.0008888888888888889,0.0008888888888888889,0.00030057108506161706,0.0001478633742422002,1
