att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,class
史丹利_0,0.6,0.2,0.0,0.0,0,1,1.0,1.0,1.0,1.0,0.18683274021352314,0.033444816053511704,0.0,0.0,1
史丹利_1,0.35,0.25,0.0,0.1,0,2,1.0,1.0,1.0,1.0,0.18683274021352314,0.047619047619047616,0.047619047619047616,0.033444816053511704,1
史丹利_1,0.4444444444444444,0.3333333333333333,0.0,0.0,0,2,1.0,1.0,1.0,1.0,0.18683274021352314,0.047619047619047616,0.033444816053511704,0.033444816053511704,1
史丹利_2,0.2911392405063291,0.1518987341772152,0.0379746835443038,0.20253164556962025,0,5,1.0,1.0,1.0,1.0,0.18683274021352314,0.05714285714285714,0.047619047619047616,0.03571428571428571,1
史丹利_2,0.5555555555555556,0.2222222222222222,0.0,0.0,0,3,1.0,1.0,1.0,1.0,0.18683274021352314,0.033444816053511704,0.0,0.0,1
史丹利_3,0.2542372881355932,0.13559322033898305,0.0,0.1694915254237288,0,2,1.0,1.0,1.0,1.0,0.18683274021352314,0.18683274021352314,0.18683274021352314,0.18683274021352314,1
史丹利_3,0.5,0.3333333333333333,0.0,0.0,0,2,1.0,1.0,1.0,0.9665551839464883,0.18683274021352314,0.047619047619047616,0.033444816053511704,0.0,1
史丹利_4,0.4230769230769231,0.28846153846153844,0.019230769230769232,0.07692307692307693,0,2,1.0,1.0,1.0,1.0,0.3333333333333333,0.2,0.18683274021352314,0.18683274021352314,1
史丹利_4,0.5135135135135135,0.21621621621621623,0.0,0.0,0,1,1.0,1.0,1.0,1.0,0.5,0.034482758620689655,0.033444816053511704,0.027210884353741496,1
史丹利_4,0.5,0.21428571428571427,0.07142857142857142,0.0,0,1,1.0,1.0,1.0,1.0,0.033444816053511704,0.0,0.0,0.0,1
史丹利_4,0.4,0.26666666666666666,0.0,0.0,0,0,1.0,1.0,1.0,1.0,0.2,0.18683274021352314,0.033444816053511704,0.021739130434782608,1
史丹利_5,0.39622641509433965,0.16981132075471697,0.018867924528301886,0.20754716981132076,0,1,1.0,1.0,1.0,1.0,0.5,0.18683274021352314,0.14285714285714285,0.1,1
史丹利_5,0.3333333333333333,0.25,0.0,0.16666666666666666,0,0,1.0,1.0,1.0,1.0,0.033444816053511704,0.0,0.0,0.0,1
史丹利_5,0.3235294117647059,0.20588235294117646,0.058823529411764705,0.20588235294117646,0,0,1.0,1.0,1.0,1.0,0.16666666666666666,0.033444816053511704,0.033444816053511704,0.0,1
史丹利_5,0.3333333333333333,0.2857142857142857,0.0,0.19047619047619047,0,0,1.0,1.0,1.0,1.0,0.14285714285714285,0.033444816053511704,0.0,0.0,1
史丹利_5,0.5,0.3333333333333333,0.0,0.3333333333333333,0,0,1.0,1.0,1.0,1.0,0.14285714285714285,0.033444816053511704,0.0,0.0,1
史丹利_6,0.36,0.06666666666666667,0.0,0.18666666666666668,0,3,1.0,1.0,1.0,1.0,0.18683274021352314,0.18683274021352314,0.18683274021352314,0.18683274021352314,1
史丹利_6,0.5,0.25,0.0,0.0,0,1,1.0,1.0,1.0,1.0,0.033444816053511704,0.0,0.0,0.0,1
