att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,class
ÔÆÄÏ°×Ò©_96,0.375,0.3,0.0,0.075,0,0,0.9918032786885246,0.9504424778761061,0.7941176470588235,0.631578947368421,1.0,1.0,1.0,1.0,0
ÔÆÄÏ°×Ò©_97,0.38461538461538464,0.3076923076923077,0.0,0.07692307692307693,0,0,0.9918032786885246,0.9504424778761061,0.7941176470588235,0.631578947368421,1.0,1.0,1.0,1.0,0
ÔÆÄÏ°×Ò©_98,0.3559322033898305,0.13559322033898305,0.01694915254237288,0.03389830508474576,0,0,0.9918032786885246,0.9850746268656716,0.9714285714285714,0.9523809523809523,1.0,1.0,1.0,1.0,0
ÔÆÄÏ°×Ò©_0,0.27906976744186046,0.18604651162790697,0.0,0.09302325581395349,0,1,1.0,1.0,1.0,1.0,0.4444444444444444,0.3,0.12385321100917432,0.00819672131147541,1
ÔÆÄÏ°×Ò©_0,0.3142857142857143,0.17142857142857143,0.0,0.11428571428571428,0,1,1.0,1.0,1.0,1.0,0.4444444444444444,0.3,0.014925373134328358,0.00819672131147541,1
ÔÆÄÏ°×Ò©_0,0.6363636363636364,0.18181818181818182,0.0,0.0,0,1,1.0,1.0,1.0,1.0,0.014925373134328358,0.00819672131147541,0.0,0.0,1
ÔÆÄÏ°×Ò©_0,0.3333333333333333,0.16666666666666666,0.0,0.2,0,1,1.0,1.0,1.0,1.0,0.00819672131147541,0.00819672131147541,0.0,0.0,1
ÔÆÄÏ°×Ò©_0,0.29411764705882354,0.17647058823529413,0.0,0.058823529411764705,0,2,1.0,1.0,1.0,1.0,0.014925373134328358,0.00819672131147541,0.0,0.0,1
ÔÆÄÏ°×Ò©_0,0.42424242424242425,0.21212121212121213,0.030303030303030304,0.15151515151515152,0,1,1.0,1.0,1.0,1.0,0.049557522123893805,0.049557522123893805,0.049557522123893805,0.00819672131147541,1
ÔÆÄÏ°×Ò©_0,0.3125,0.3125,0.0,0.125,0,2,1.0,1.0,1.0,1.0,0.00819672131147541,0.0,0.0,0.0,1
ÔÆÄÏ°×Ò©_0,0.4186046511627907,0.3953488372093023,0.023255813953488372,0.13953488372093023,0,0,1.0,1.0,1.0,1.0,0.014925373134328358,0.00819672131147541,0.0,0.0,1
ÔÆÄÏ°×Ò©_0,0.27450980392156865,0.23529411764705882,0.0,0.13725490196078433,0,2,1.0,1.0,1.0,1.0,0.7,0.014925373134328358,0.00819672131147541,0.0,1
