att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,class
二三四五_1,0.23684210526315788,0.13157894736842105,0.0,0.34210526315789475,0,3,1.0,1.0,1.0,1.0,0.06896551724137931,0.018518518518518517,0.018518518518518517,0.018518518518518517,1
二三四五_1,0.5714285714285714,0.14285714285714285,0.0,0.08571428571428572,0,2,1.0,1.0,1.0,1.0,0.020100502512562814,0.018518518518518517,0.018115942028985508,0.0,1
二三四五_1,0.3333333333333333,0.13333333333333333,0.0,0.3333333333333333,0,1,1.0,1.0,1.0,1.0,0.06896551724137931,0.018518518518518517,0.018518518518518517,0.018115942028985508,1
二三四五_2,0.3387096774193548,0.14516129032258066,0.0,0.20967741935483872,0,1,1.0,1.0,1.0,1.0,0.8695652173913043,0.018518518518518517,0.018115942028985508,0.0,1
二三四五_2,0.0625,0.25,0.0,0.4375,0,1,1.0,1.0,1.0,1.0,0.041666666666666664,0.018518518518518517,0.018115942028985508,0.0,1
二三四五_2,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0,1,1.0,1.0,1.0,1.0,0.041666666666666664,0.018518518518518517,0.018115942028985508,0.0,1
二三四五_3,0.44,0.2,0.0,0.2,0,2,1.0,1.0,1.0,1.0,0.06896551724137931,0.018518518518518517,0.018115942028985508,0.0,1
二三四五_3,0.3380281690140845,0.18309859154929578,0.014084507042253521,0.15492957746478872,0,1,1.0,1.0,1.0,1.0,0.020100502512562814,0.020100502512562814,0.020100502512562814,0.020100502512562814,1
二三四五_3,0.4716981132075472,0.18867924528301888,0.018867924528301886,0.09433962264150944,0,0,1.0,1.0,1.0,1.0,0.29411764705882354,0.23076923076923078,0.020100502512562814,0.020100502512562814,1
二三四五_3,0.5714285714285714,0.42857142857142855,0.0,0.2857142857142857,0,1,1.0,1.0,1.0,1.0,0.018518518518518517,0.018115942028985508,0.0,0.0,1
二三四五_5,0.5,0.11363636363636363,0.0,0.13636363636363635,0,1,1.0,1.0,1.0,1.0,0.06896551724137931,0.020100502512562814,0.018518518518518517,0.018518518518518517,1
二三四五_5,0.3404255319148936,0.1276595744680851,0.0,0.1702127659574468,0,4,1.0,1.0,1.0,1.0,0.45454545454545453,0.25,0.25,0.21739130434782608,1
二三四五_5,0.45714285714285713,0.2,0.02857142857142857,0.2857142857142857,0,3,1.0,1.0,1.0,1.0,0.625,0.018518518518518517,0.018518518518518517,0.018518518518518517,1
二三四五_5,0.37037037037037035,0.07407407407407407,0.037037037037037035,0.14814814814814814,0,0,1.0,1.0,1.0,1.0,0.020100502512562814,0.018518518518518517,0.018518518518518517,0.018115942028985508,1
二三四五_5,0.5384615384615384,0.15384615384615385,0.0,0.15384615384615385,0,0,1.0,1.0,1.0,1.0,0.041666666666666664,0.020100502512562814,0.018518518518518517,0.018115942028985508,1
二三四五_6,0.41379310344827586,0.20689655172413793,0.034482758620689655,0.10344827586206896,0,3,1.0,1.0,1.0,1.0,0.06896551724137931,0.06896551724137931,0.041666666666666664,0.018518518518518517,1
二三四五_6,0.3888888888888889,0.19444444444444445,0.0,0.2222222222222222,0,5,1.0,1.0,1.0,1.0,0.21739130434782608,0.018518518518518517,0.018115942028985508,0.0,1
二三四五_6,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.16666666666666666,0,2,1.0,1.0,1.0,1.0,0.06896551724137931,0.018518518518518517,0.018115942028985508,0.0,1
二三四五_7,0.1111111111111111,0.05555555555555555,0.0,0.6666666666666666,0,0,1.0,1.0,1.0,1.0,0.04878048780487805,0.04878048780487805,0.018518518518518517,0.018115942028985508,1
二三四五_7,0.3076923076923077,0.15384615384615385,0.0,0.15384615384615385,0,0,1.0,1.0,1.0,1.0,0.018518518518518517,0.018115942028985508,0.0,0.0,1
二三四五_7,0.15384615384615385,0.15384615384615385,0.0,0.358974358974359,0,2,1.0,1.0,1.0,1.0,0.21739130434782608,0.018518518518518517,0.018115942028985508,0.0,1
二三四五_7,0.43333333333333335,0.13333333333333333,0.0,0.13333333333333333,0,4,1.0,1.0,1.0,1.0,0.04878048780487805,0.020100502512562814,0.020100502512562814,0.020100502512562814,1
二三四五_7,0.24193548387096775,0.06451612903225806,0.0,0.27419354838709675,0,2,1.0,1.0,1.0,1.0,0.45454545454545453,0.20588235294117646,0.06896551724137931,0.06896551724137931,1
二三四五_7,0.234375,0.09375,0.0,0.265625,0,5,1.0,1.0,1.0,1.0,0.25,0.20588235294117646,0.20588235294117646,0.20588235294117646,1
二三四五_7,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.26666666666666666,0,0,1.0,1.0,1.0,1.0,0.018518518518518517,0.018115942028985508,0.0,0.0,1
二三四五_7,0.26666666666666666,0.13333333333333333,0.0,0.6,0,2,1.0,1.0,1.0,1.0,0.21739130434782608,0.018518518518518517,0.018115942028985508,0.018115942028985508,1
二三四五_7,0.28,0.12,0.0,0.4,0,3,1.0,1.0,1.0,1.0,0.29411764705882354,0.29411764705882354,0.25,0.04878048780487805,1
二三四五_7,0.42857142857142855,0.42857142857142855,0.0,0.2857142857142857,0,0,1.0,1.0,1.0,1.0,0.018518518518518517,0.018115942028985508,0.0,0.0,1
二三四五_7,0.3125,0.125,0.0,0.4375,0,1,1.0,1.0,1.0,1.0,0.21739130434782608,0.018518518518518517,0.018115942028985508,0.0,1
二三四五_7,0.3424657534246575,0.1780821917808219,0.0,0.1506849315068493,0,0,1.0,1.0,1.0,1.0,0.1,0.1,0.06896551724137931,0.06896551724137931,1
二三四五_7,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.23076923076923078,0,0,1.0,1.0,1.0,1.0,0.018518518518518517,0.018115942028985508,0.0,0.0,1
二三四五_7,0.5625,0.0625,0.0,0.375,0,1,1.0,1.0,1.0,1.0,0.018518518518518517,0.018518518518518517,0.018115942028985508,0.018115942028985508,1
二三四五_7,0.3333333333333333,0.08333333333333333,0.0,0.375,0,1,1.0,1.0,1.0,1.0,0.25,0.018518518518518517,0.018115942028985508,0.0,1
二三四五_7,0.3541666666666667,0.1875,0.0,0.22916666666666666,0,1,1.0,1.0,1.0,1.0,0.1,0.1,0.04878048780487805,0.020100502512562814,1
二三四五_7,0.3333333333333333,0.08333333333333333,0.0,0.3333333333333333,0,0,1.0,1.0,1.0,1.0,0.20588235294117646,0.018518518518518517,0.018115942028985508,0.0,1
二三四五_7,0.46875,0.28125,0.0,0.125,0,1,1.0,1.0,1.0,1.0,0.25,0.1,0.1,0.018518518518518517,1
二三四五_7,0.4473684210526316,0.2631578947368421,0.0,0.10526315789473684,0,0,1.0,1.0,1.0,1.0,0.06896551724137931,0.020100502512562814,0.018518518518518517,0.018115942028985508,1
二三四五_7,0.16666666666666666,0.08333333333333333,0.0,0.4166666666666667,0,1,1.0,1.0,1.0,1.0,0.06896551724137931,0.018518518518518517,0.018115942028985508,0.0,1
二三四五_8,0.4166666666666667,0.10416666666666667,0.08333333333333333,0.20833333333333334,0,2,1.0,1.0,1.0,1.0,0.06896551724137931,0.04878048780487805,0.04878048780487805,0.041666666666666664,1
二三四五_8,0.42857142857142855,0.0,0.0,0.5714285714285714,0,2,1.0,1.0,1.0,1.0,0.04878048780487805,0.018518518518518517,0.018115942028985508,0.0,1
二三四五_8,0.25,0.08333333333333333,0.0,0.4166666666666667,0,0,1.0,1.0,1.0,1.0,0.04878048780487805,0.018518518518518517,0.018115942028985508,0.0,1
二三四五_9,0.21153846153846154,0.057692307692307696,0.0,0.3076923076923077,0,2,1.0,1.0,1.0,1.0,0.06896551724137931,0.06896551724137931,0.018518518518518517,0.018115942028985508,1
二三四五_9,0.3076923076923077,0.07692307692307693,0.0,0.23076923076923078,0,1,1.0,1.0,1.0,1.0,0.06896551724137931,0.041666666666666664,0.018518518518518517,0.018115942028985508,1
