att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,class
小天鹅_51,0.4666666666666667,0.26666666666666666,0.06666666666666667,0.13333333333333333,0,0,0.9021739130434783,0.8709677419354839,0.8689138576779026,0.6363636363636364,1.0,1.0,1.0,1.0,0
小天鹅_52,0.28,0.2,0.04,0.12,0,0,0.8689138576779026,0.7272727272727273,0.5,0.5,1.0,1.0,1.0,1.0,0
小天鹅_52,0.5454545454545454,0.09090909090909091,0.0,0.18181818181818182,0,0,0.8689138576779026,0.6,0.418,0.0,1.0,1.0,1.0,1.0,0
小天鹅_53,0.2708333333333333,0.027777777777777776,0.034722222222222224,0.020833333333333332,0,1,0.9,0.9,0.8689138576779026,0.8461538461538461,1.0,1.0,1.0,1.0,0
小天鹅_54,0.5,0.1,0.06666666666666667,0.06666666666666667,0,0,0.8689138576779026,0.8636363636363636,0.8236363636363636,0.8,1.0,1.0,1.0,1.0,0
小天鹅_55,0.5434782608695652,0.2391304347826087,0.06521739130434782,0.0,0,0,0.8689138576779026,0.8333333333333334,0.8,0.8,1.0,1.0,1.0,1.0,0
小天鹅_56,0.25,0.20833333333333334,0.027777777777777776,0.027777777777777776,0,0,0.9285714285714286,0.9021739130434783,0.8689138576779026,0.8666666666666667,1.0,1.0,1.0,1.0,0
小天鹅_56,0.4,0.2,0.2,0.0,0,0,0.8689138576779026,0.4,0.0,0.0,1.0,1.0,0.6,0.13108614232209737,0
小天鹅_57,0.6551724137931034,0.022988505747126436,0.022988505747126436,0.022988505747126436,0,1,0.9333333333333333,0.8689138576779026,0.8236363636363636,0.8236363636363636,1.0,1.0,1.0,1.0,0
小天鹅_74,0.42857142857142855,0.14285714285714285,0.0,0.2857142857142857,0,1,0.96875,0.9310344827586207,0.875,0.8689138576779026,1.0,1.0,1.0,1.0,0
小天鹅_74,0.3333333333333333,0.2777777777777778,0.05555555555555555,0.05555555555555555,0,1,0.8689138576779026,0.8689138576779026,0.8333333333333334,0.8189655172413793,1.0,1.0,1.0,1.0,0
小天鹅_74,0.3389830508474576,0.23728813559322035,0.1016949152542373,0.0,0,1,0.9285714285714286,0.9285714285714286,0.9230769230769231,0.9021739130434783,1.0,1.0,1.0,1.0,0
小天鹅_74,0.375,0.4375,0.0,0.03125,0,1,0.875,0.8689138576779026,0.8689138576779026,0.8189655172413793,1.0,1.0,1.0,1.0,0
小天鹅_74,0.43333333333333335,0.16666666666666666,0.06666666666666667,0.13333333333333333,0,2,0.9310344827586207,0.9090909090909091,0.875,0.8689138576779026,1.0,1.0,1.0,1.0,0
小天鹅_74,0.32,0.4,0.04,0.0,0,1,0.8689138576779026,0.8189655172413793,0.8,0.6666666666666666,1.0,1.0,1.0,1.0,0
小天鹅_74,0.2727272727272727,0.36363636363636365,0.0,0.0,0,0,0.8689138576779026,0.8236363636363636,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0
