att0,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,class
东方明珠_12,0.3389830508474576,0.01694915254237288,0.01694915254237288,0.2542372881355932,0,0,0.9739934502022731,0.971312662996233,0.96,0.9133896781972677,1.0,1.0,1.0,1.0,0
东方明珠_19,0.4864864864864865,0.21621621621621623,0.10810810810810811,0.05405405405405406,0,0,0.9615384615384616,0.9375,0.9301874595992243,0.9301874595992243,1.0,1.0,1.0,1.0,0
东方明珠_35,0.5405405405405406,0.13513513513513514,0.0,0.05405405405405406,0,0,0.96,0.9597523219814241,0.9285714285714286,0.887468030690537,1.0,1.0,1.0,1.0,0
东方明珠_37,0.6363636363636364,0.1590909090909091,0.045454545454545456,0.0,0,0,0.9125,0.8880597014925373,0.887468030690537,0.8823529411764706,1.0,1.0,1.0,1.0,0
东方明珠_54,0.3684210526315789,0.2631578947368421,0.05263157894736842,0.0,0,0,0.95,0.9387755102040817,0.8571428571428571,0.8474421907319934,1.0,1.0,1.0,0.8641304347826086,0
东方明珠_54,0.2692307692307692,0.38461538461538464,0.11538461538461539,0.07692307692307693,0,0,0.9912280701754386,0.9180712032447048,0.9125,0.879245283018868,1.0,1.0,1.0,0.8461538461538461,0
东方明珠_56,0.42857142857142855,0.17857142857142858,0.03571428571428571,0.03571428571428571,0,0,0.9795918367346939,0.9391891891891891,0.9301874595992243,0.8805970149253731,1.0,1.0,1.0,1.0,0
东方明珠_57,0.6190476190476191,0.0,0.0,0.0,0,0,0.8474421907319934,0.8257425742574257,0.8257425742574257,0.8257425742574257,1.0,1.0,0.9696969696969697,0.8611111111111112,0
东方明珠_67,0.5161290322580645,0.16129032258064516,0.03225806451612903,0.03225806451612903,0,0,0.9597523219814241,0.9310344827586207,0.9130434782608695,0.8698777857656362,1.0,1.0,1.0,1.0,0
东方明珠_71,0.45161290322580644,0.10752688172043011,0.03225806451612903,0.16129032258064516,0,1,0.923728813559322,0.9180712032447048,0.9180712032447048,0.9180712032447048,1.0,1.0,1.0,1.0,0
东方明珠_71,0.35294117647058826,0.058823529411764705,0.0,0.23529411764705882,0,0,0.9180712032447048,0.9133896781972677,0.9133896781972677,0.9133896781972677,1.0,1.0,1.0,1.0,0
东方明珠_76,0.19047619047619047,0.08333333333333333,0.0,0.2857142857142857,0,0,0.9180712032447048,0.9180712032447048,0.9133896781972677,0.9133896781972677,1.0,1.0,1.0,1.0,0
东方明珠_76,0.16666666666666666,0.03333333333333333,0.0,0.36666666666666664,0,0,0.9180712032447048,0.9133896781972677,0.9133896781972677,0.861139896373057,1.0,1.0,1.0,1.0,0
东方明珠_80,0.43478260869565216,0.13043478260869565,0.0,0.0,0,0,0.9133896781972677,0.8474421907319934,0.7674731182795699,0.6810372771474879,1.0,1.0,1.0,1.0,0
东方明珠_81,0.6666666666666666,0.0,0.0,0.0,0,0,0.8474421907319934,0.8257425742574257,0.8257425742574257,0.8039791694485245,0.7692307692307693,0.5581395348837209,0.5,0.43356643356643354,0
东方明珠_82,0.6666666666666666,0.0,0.0,0.0,0,0,0.8474421907319934,0.8257425742574257,0.8257425742574257,0.8039791694485245,0.7692307692307693,0.5581395348837209,0.5,0.43356643356643354,0
东方明珠_83,0.6666666666666666,0.0,0.0,0.0,0,0,0.8474421907319934,0.8257425742574257,0.8257425742574257,0.8039791694485245,0.7692307692307693,0.5581395348837209,0.5,0.43356643356643354,0
东方明珠_84,0.6666666666666666,0.0,0.0,0.0,0,0,0.8474421907319934,0.8257425742574257,0.8257425742574257,0.8039791694485245,0.7692307692307693,0.5581395348837209,0.5,0.43356643356643354,0
东方明珠_85,0.6666666666666666,0.0,0.0,0.0,0,0,0.8474421907319934,0.8257425742574257,0.8257425742574257,0.8039791694485245,0.7692307692307693,0.5581395348837209,0.5,0.43356643356643354,0
东方明珠_86,0.6666666666666666,0.0,0.0,0.0,0,0,0.8474421907319934,0.8257425742574257,0.8257425742574257,0.8039791694485245,0.7692307692307693,0.5581395348837209,0.5,0.43356643356643354,0
东方明珠_88,0.6666666666666666,0.13333333333333333,0.0,0.1,0,0,0.9672131147540983,0.9301874595992243,0.8809034907597536,0.8474421907319934,1.0,1.0,1.0,1.0,0
东方明珠_95,0.625,0.125,0.0,0.041666666666666664,0,0,0.9180327868852459,0.9157894736842105,0.8809034907597536,0.8474421907319934,1.0,1.0,1.0,1.0,0
东方明珠_95,0.6,0.0,0.0,0.2,0,0,0.9672131147540983,0.8474421907319934,0.8095238095238095,0.7674731182795699,1.0,1.0,1.0,1.0,0
东方明珠_100,0.5161290322580645,0.16129032258064516,0.03225806451612903,0.03225806451612903,0,0,0.9597523219814241,0.9310344827586207,0.9130434782608695,0.8698777857656362,1.0,1.0,1.0,1.0,0
东方明珠_105,0.46511627906976744,0.046511627906976744,0.011627906976744186,0.13953488372093023,0,0,0.9739934502022731,0.9666666666666667,0.9411764705882353,0.9180327868852459,1.0,1.0,1.0,1.0,0
东方明珠_121,0.8,0.0,0.0,0.2,0,0,0.8474421907319934,0.7083333333333334,0.517948717948718,0.2631578947368421,1.0,0.7368421052631579,0.48205128205128206,0.2916666666666667,0
东方明珠_122,0.5806451612903226,0.22580645161290322,0.06451612903225806,0.0,0,0,0.9735991379310345,0.9730748519116855,0.9285714285714286,0.9210526315789473,1.0,1.0,1.0,1.0,0
